"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CEBPE",-0.172746275018009,1.79808633606682,-1.54536552133985,0.122902091644262,0.385271703214313,-4.7937728208859
"ROPN1",-0.177964177138134,1.30700493314599,-1.54495452133727,0.123001476582222,0.385452058292707,-4.79435923820848
"ZNF692",-0.163644431723934,8.96837975629158,-1.54449741052522,0.123112085630747,0.385548684473648,-4.79501126540621
"XDH",0.333371631675835,7.60511867910348,1.54435093538711,0.123147545321885,0.385548684473648,-4.79522015853705
"CSPG4",0.192283522338614,8.57107791052387,1.54415928698144,0.123193952943827,0.385548684473648,-4.79549344517887
"TMEM151B",-0.210827646769484,4.00426343645687,-1.54406369357743,0.123217105986713,0.385548684473648,-4.79562974683945
"JUB",-0.152783575905763,9.14044816227941,-1.54396249329509,0.123241620748145,0.385548684473648,-4.79577403395637
"PABPC1L",-0.24638035135892,8.5574389106117,-1.5436570338143,0.123315638435426,0.385624804017055,-4.79620948851204
"SGCA",-0.281821562964072,5.49274772714407,-1.54351654410679,0.123349693011319,0.385624804017055,-4.79640973811239
"GPRIN1",0.198537930769914,7.49564246047034,1.54329480526168,0.123403457289095,0.385661975443693,-4.79672576097252
"ICAM1",-0.214547693601891,12.9080524241881,-1.54246201305536,0.123605545545012,0.386162508300393,-4.79791225762498
"ATP6AP1L",-0.160578150071162,4.90129267065625,-1.54223424567229,0.123660861473484,0.386204318131838,-4.79823665225265
"SPARCL1",-0.175061267425522,11.4506828059401,-1.54034792987612,0.124119720190583,0.387505973883141,-4.80092138994076
"ADCK5",-0.165480196700899,7.73508090872194,-1.53984751139936,0.124241673647673,0.387755274244348,-4.8016330750553
"ACCS",-0.188999940592571,7.91850036074191,-1.53920525304147,0.124398331280034,0.388007492959737,-4.80254614664752
"C3orf72",0.231766239244525,0.826577822664062,1.53899158677612,0.124450482329098,0.388007492959737,-4.80284982338706
"EML6",-0.226414335133943,4.61683017978006,-1.53870748348219,0.124519851937857,0.388007492959737,-4.80325354530464
"ALS2CR11",-0.317554181032698,4.14430007870097,-1.53858284009327,0.124550295707056,0.388007492959737,-4.8034306451652
"PCDH20",-0.397381584005764,6.4641170881975,-1.53850180129692,0.124570092310443,0.388007492959737,-4.80354578171817
"CYP21A2",-0.256211774424516,4.72584542058256,-1.53833819175274,0.124610067252279,0.388007492959737,-4.80377821306634
"MLF1IP",0.180920846489858,8.19625474564328,1.53830822463112,0.124617390247004,0.388007492959737,-4.80382078310594
"NECAB2",0.312340745039877,2.14005902426872,1.53699012729925,0.124939823764568,0.388813169097265,-4.80569240506543
"LEF1",-0.168855972568786,7.40609161072374,-1.5369053505243,0.124960584204984,0.388813169097265,-4.805812728833
"CCL14",-0.290908717398695,6.87200461990763,-1.53594622953251,0.125195645142639,0.389243711333548,-4.80717355274359
"MAPK4",0.418813602523271,4.11364979858324,1.53589152987248,0.125209061324178,0.389243711333548,-4.80725113659326
"FGD5",-0.155682131721324,8.48413989925472,-1.53582351225527,0.125225745568002,0.389243711333548,-4.80734760629593
"FUNDC2P2",0.165513420437251,1.70571170995858,1.53506769122866,0.125411260153759,0.389688834688299,-4.80841930621438
"OBSCN",-0.210177368113185,8.62524605359817,-1.53404453277338,0.125662734299834,0.390127245733773,-4.80986923958564
"C1orf113",-0.162511811933044,7.19205433512017,-1.53400397775395,0.125672710116387,0.390127245733773,-4.8099266910044
"SORBS1",-0.181895770511074,8.61333841900318,-1.53378053619314,0.125727683882796,0.390127245733773,-4.81024319785332
"ARHGDIG",-0.227345952354353,1.09430201159452,-1.53369257014798,0.125749331496855,0.390127245733773,-4.81036778997669
"CGNL1",-0.192410642298975,9.22300868853961,-1.53363237407879,0.125764146860323,0.390127245733773,-4.81045304557184
"SSTR5-AS1",-0.278684147718774,0.917407187422753,-1.53306370350778,0.125904174502533,0.390430116891695,-4.8112582893439
"TSPO2",0.18455523878055,1.21198994303516,1.53279968492404,0.125969226999458,0.390500363737801,-4.81163204208481
"MCM2",0.166278691297874,9.89452338845013,1.53194505990465,0.12617998126428,0.391022081912524,-4.8128414383479
"RND2",-0.274871080284955,5.79640768771884,-1.53082822117591,0.126455813647391,0.391624176265256,-4.81442089198019
"IGFBP3",0.239941157788551,12.3047612656617,1.53022853541215,0.126604115848194,0.391624176265256,-4.81526850802942
"TRIM68",-0.158803690863412,8.62199937159107,-1.53013807997936,0.126626497246858,0.391624176265256,-4.81539633225207
"IL31RA",0.401206725556435,4.15819706194892,1.53007427679953,0.126642285933538,0.391624176265256,-4.81548648919144
"FABP3",-0.296631549884446,7.48990109155311,-1.52992078764402,0.126680274541368,0.391624176265256,-4.81570336145321
"GABRB3",0.454519896632833,5.40475952416558,1.52980140463087,0.126709828021171,0.391624176265256,-4.81587202860578
"SLCO1B7",0.268991415330977,0.928199292844138,1.52979074596801,0.126712466854106,0.391624176265256,-4.81588708678402
"CSF1R",-0.193059118736007,10.3738057922685,-1.52973374948584,0.126726578563863,0.391624176265256,-4.81596760761594
"SGIP1",-0.182461596303873,5.70679920642821,-1.5294396136678,0.126799422904426,0.391624176265256,-4.81638309589519
"JPH4",-0.193569986360337,4.12120812555403,-1.52933596595543,0.126825099614466,0.391624176265256,-4.8165294869989
"CALN1",0.192368892967498,0.575599042701658,1.52926771121601,0.126842010618812,0.391624176265256,-4.81662588402091
"CLRN3",-0.284840471710965,2.15881548638067,-1.52878594679013,0.126961424128303,0.391861500074286,-4.81730616483503
"CCL3",-0.216925884323741,7.21721746129262,-1.52850491141916,0.127031124045754,0.391945277206497,-4.81770290597516
"CNTNAP2",0.444391524277116,4.7419990021332,1.52775061205062,0.127218346406812,0.392391483726303,-4.81876740286583
"NLRP6",-0.18578637256282,2.43169103099271,-1.52698315621757,0.127409055252192,0.392584588676734,-4.81984993288086
"RAP1GAP2",0.177048089115589,9.02233556079512,1.52698033226828,0.127409757400862,0.392584588676734,-4.81985391519067
"SMARCA1",0.157096882241066,10.4817734751102,1.52682942444075,0.127447283617903,0.392584588676734,-4.82006671354702
